3333 10000
2066
8687
4403
1574
1555
2558
3159
6726
7042
5584
3344
835
6083
7662
5106
4526
1892
3367
7039
4833
6070
1262
7901
9648
5813
3460
8201
2602
7361
178
2347
7825
393
1411
1852
7259
1040
5467
7567
7369
7530
8574
2036
1473
2084
2329
1644
5398
4624
8332
9183
5695
6634
4576
3543
3952
5685
7036
9457
2801
7818
8930
1579
3247
4035
2497
2137
9751
6015
4058
82
6890
881
7618
7810
5247
3318
5837
9444
8295
8150
5071
4896
8448
1545
3742
5651
9007
5138
4635
7198
5796
4435
8138
5952
1496
2811
2578
1062
8355
3248
4801
785
8748
205
5391
1415
6507
3410
5502
1051
7766
8248
1289
9619
2752
1164
6596
6277
6740
8295
8333
472
5391
9055
4921
478
7464
1211
7519
3408
9061
2146
7998
9164
4818
9918
8800
8374
1204
8148
9648
6041
5765
4668
6980
441
6065
2503
890
8582
2963
7372
5760
1844
7815
3774
4742
1698
7925
1868
6208
1190
8322
1483
6219
8896
1279
114
504
1580
5357
3058
6655
5578
1991
9004
5629
7777
940
9230
2511
3394
3394
4299
2363
6821
6555
3434
8382
7177
5195
8161
9629
598
3637
4575
6215
1907
1910
8643
9124
8981
9045
7631
8155
1959
5494
1095
2456
4529
3398
3842
13
1796
6715
3924
3769
6218
4843
8211
8889
1555
1569
74
2368
590
2446
3940
2065
33
8287
6827
3892
2591
587
1653
7580
3187
5541
259
3179
1840
6790
442
3457
2307
4560
1850
3163
2404
2885
7390
5926
375
2272
5442
4186
3348
7432
1310
7440
8973
7538
6990
5303
431
707
8657
2077
503
8460
1816
3505
3672
7511
7005
4460
6934
7852
160
6939
8392
9334
6536
7629
74
438
6176
8163
5731
2310
1184
7489
5112
6224
2042
980
8415
6517
4723
1374
9121
518
2315
2902
298
2065
1200
8961
2958
5437
2508
8147
312
2542
4444
9507
777
7014
6914
7131
1411
5454
4171
1151
8253
4880
9181
5327
3294
7013
6998
7655
9401
8241
9109
9205
4197
1525
3401
5216
9316
4788
2645
8170
9423
1317
4235
9142
9113
8268
6527
3326
2186
6936
5327
4787
7084
1212
4147
486
6957
1984
6382
9564
2910
2341
963
3501
1663
3156
4091
8494
4626
4308
9396
2412
3957
3582
2679
6881
8068
549
5207
8061
1209
7945
2460
7484
321
4344
9884
8930
5539
3352
1547
404
4713
9230
8826
9199
8004
1058
3416
7837
4277
670
8483
8211
2070
7268
7974
1977
8137
5298
9395
5189
9430
5842
6293
6823
4616
7902
1876
9150
9227
6379
3476
2295
7424
5736
2755
2859
5790
8404
8318
9628
9252
8160
768
7539
6302
7266
3754
1958
5526
4156
3521
3566
1827
5083
3639
4313
1293
6457
4563
1488
4115
4493
4657
4006
8882
2640
2862
1544
4444
6960
9581
8665
8522
8528
7413
608
2922
8387
436
7702
7427
1590
6227
2708
2742
7739
1349
8655
4516
8816
1683
7808
1337
2269
7226
4036
151
646
3642
4528
251
9616
7647
6882
3954
3149
6596
5698
9152
8700
433
6335
8405
3725
830
1915
5929
223
7614
7688
1535
2162
350
8567
7944
2645
3431
910
9038
2219
3322
1482
7538
3413
1346
9435
3922
830
4019
8987
9676
3363
1058
9432
6553
9181
2981
8533
9715
999
8338
303
4976
1912
5773
912
1535
7439
1073
9362
2375
4639
4441
9175
4276
2208
4864
6999
4521
1594
2508
546
8861
5444
7501
6654
9244
6462
1430
4895
9497
1131
5192
9446
4246
5790
5530
6082
8086
6836
7843
1885
6519
7563
2779
1213
7604
2690
1869
715
1072
7547
4288
255
2029
9300
1339
1060
9811
8633
8751
7528
3212
6605
7469
4683
2893
6652
1870
5396
4026
958
3932
563
7373
2672
5271
1907
2502
8898
7664
9993
8686
5787
7042
5005
5091
3329
5838
9641
5680
1103
1630
9084
2347
923
2031
4798
4653
3012
2663
5480
6708
598
5671
8283
8446
4389
4933
4703
657
3236
6238
5800
2710
6654
3543
1252
7879
1528
4363
6095
2853
4957
6660
2028
659
6325
1684
7369
1668
4498
1020
3670
4999
5444
7649
1525
8130
525
5979
8779
7139
1830
5104
105
8383
1485
7854
6481
765
6398
7285
7974
8940
4921
8013
8947
4425
6942
3014
9461
2628
3301
2522
1393
6557
2665
51
8129
7958
1507
1465
9303
1608
50
1535
9122
6735
7465
3654
9697
8413
5550
4621
3935
7584
2952
6435
4890
9150
2019
4
8397
8335
5253
5106
3075
6445
8851
6620
8710
1284
8229
2647
5009
7934
1430
4148
5853
2678
249
9603
9174
2095
2128
7957
7149
9682
6945
4516
9639
4890
3607
7410
8969
8689
1462
6749
7011
6372
4520
9669
7755
9242
4485
7144
4979
6059
8861
4129
2317
5302
4653
325
9738
359
9657
2307
4077
7429
5761
7307
1172
722
5189
5430
5185
5048
4648
7698
4035
7645
5324
1317
1092
2717
1533
5604
8402
3995
5147
9065
8126
6831
1309
4323
8678
629
5567
7960
9491
4462
6903
81
7633
6294
7709
9846
4307
6225
6070
945
6528
7439
7509
2615
9323
1243
8080
8024
4941
6818
8884
3790
6160
2946
4956
2708
7002
9122
9411
9098
5168
5067
6444
473
3262
3321
6362
2062
8191
9117
2753
9796
2689
6243
5386
8289
1812
6494
3229
8624
845
6686
600
1571
2584
3845
6068
5213
6902
8757
1832
8174
3442
1702
4433
6894
5171
6935
296
7596
6771
2443
426
7971
659
5634
5579
6440
9432
5354
5515
2494
2237
6531
872
849
2701
8132
6639
9587
2498
1626
8390
7550
1129
9673
6156
2717
3905
1189
1176
5389
6831
4339
292
6487
2546
808
1785
3454
2464
6939
8958
9338
6874
7775
9769
5854
9780
4193
4894
6409
5049
602
8948
9478
967
6910
7948
4380
984
545
9617
6640
8635
3259
7230
7772
5402
6583
2889
8203
8515
1756
4466
1905
5753
4288
9621
1255
49
8029
8251
433
5095
386
3315
5363
9932
4565
5110
5736
6941
2824
2632
4960
253
3331
2401
4991
2194
9197
2694
1936
6264
4477
9610
474
5620
4505
9190
9660
3292
2094
2102
5746
3054
5813
1249
124
3632
6504
7524
7685
5429
8211
7586
1643
1011
1126
9635
183
38
156
4373
6199
4203
4449
2857
663
269
1628
9978
1747
9308
4751
1623
8903
574
1683
3549
6588
1431
9607
5084
6053
4935
2365
4951
9502
2343
6970
6909
7529
1664
7291
2430
2176
7223
2511
1597
8047
3865
580
4037
2522
141
5132
9498
2673
9568
3578
7725
7130
4572
7756
8707
9329
46
2043
7696
73
5814
1980
2431
2752
7059
1528
435
8475
6396
7177
3124
3146
3809
9833
5686
4694
9101
3749
2648
4147
1308
502
3689
2896
854
9345
7843
8888
9292
9643
802
7091
4258
4525
9444
8096
796
3633
511
7430
5928
5567
1577
732
1854
8637
5727
4557
9179
6394
5433
1498
6109
1046
7409
6877
5503
4894
7742
3856
463
3205
4954
7489
4973
9797
7997
5760
125
2552
2445
2785
3653
1802
8628
3802
9559
7600
3458
4486
7374
4485
6874
3477
287
723
8420
5009
5761
5177
4218
8113
3847
1837
2742
5780
8810
7572
3445
3353
5516
3252
1838
4292
7052
5017
604
211
8587
3305
9105
9257
4285
9463
6385
488
4086
2866
9643
7588
5630
6696
2967
382
5306
7757
6977
7921
6934
8406
8075
424
7980
9591
3747
2774
4958
1459
5855
8763
9968
6513
7820
4672
5359
8301
1113
929
4070
8364
4747
1557
7980
6920
4571
9169
5952
9249
4302
1825
3052
5909
9024
6858
8908
8208
2136
9785
9869
2157
7881
8029
6911
5588
2709
5267
7284
4657
6561
3654
337
8252
4715
9676
9967
2817
9800
7732
8204
9412
6673
559
8836
5928
7907
441
4026
5955
9333
7010
6661
3848
779
4743
5065
1292
1980
3474
3918
4364
410
9783
4218
5393
6919
2930
2352
9189
5247
3646
418
9186
8238
3994
474
17
6159
8420
3162
4817
7728
6834
5418
2857
1916
6010
2584
5290
3496
2823
7449
9673
3048
3911
6645
9703
1667
7260
4851
5987
3298
655
1717
5106
7947
170
8780
9203
8588
502
154
5967
968
1634
1728
6697
5008
5461
4735
8700
492
6830
3177
5443
7363
955
1223
6921
7584
1320
5725
7927
2991
8139
5884
4280
7601
2850
3390
5697
6729
5270
8956
5564
8518
4576
9522
2587
2678
7215
6661
8753
8577
1855
7201
4982
998
816
3507
7831
3900
9815
7889
6668
6563
3536
179
1164
5530
6030
9750
1732
8380
2864
9874
4460
2925
4868
9863
3962
5178
9480
5110
8730
8524
6423
6967
4128
4172
4279
6340
4820
4560
9696
4128
7759
2970
4273
8259
5412
6496
4258
6153
919
3727
8480
1031
6058
1959
9853
9235
1618
2469
3912
6309
7828
331
6288
799
3334
7222
9171
5786
7288
7818
3858
5108
4729
9971
463
6398
7212
9546
3174
5871
568
7191
4184
1638
4411
499
8354
6011
2639
4483
5738
7580
8495
716
430
8831
1546
3060
1104
9500
5926
6458
9765
9261
9942
991
2209
9531
6032
1158
8534
5541
197
5107
7958
5975
2861
1812
1139
6537
9123
3179
1294
5305
8323
5744
3598
8626
5107
8559
3211
351
1934
6509
2296
4547
8988
2354
7539
3365
7569
5343
1169
1939
7435
4388
56
3358
9224
8106
296
9353
8478
3758
3947
8005
6058
3505
6861
5942
2943
7994
910
2785
1480
9755
4976
456
6568
2055
6096
1555
8457
6825
2371
1691
6121
7260
2525
1752
694
2818
1442
9502
7848
9022
1356
7410
9725
6733
7482
9681
8152
691
1981
5961
733
5241
8042
3492
1453
652
7753
1816
9325
1737
6793
5808
7436
3549
9880
1144
8818
7680
6500
1504
1848
1601
9044
5815
4760
7542
7985
704
7250
4604
319
622
4842
7315
4085
9688
7194
4160
7976
5644
461
3822
4603
4379
9999
5379
6831
5976
9800
1499
553
4695
9880
924
9958
6375
7639
1863
4272
5631
4779
1875
5553
2794
6261
5427
6007
6823
6771
2900
5229
5432
7741
1023
4707
2414
1807
4164
9737
8653
7638
3943
7616
4966
3877
2173
1005
9696
4559
6895
8535
2788
378
9871
397
6449
2895
7871
9868
5607
5728
7980
9120
7143
1443
3866
2990
7603
8766
2286
9359
5930
9332
9288
8258
7090
5415
263
4451
221
4923
3475
4305
9465
9214
8468
8085
6030
2644
7901
8397
2482
9797
9847
1402
6712
1173
5203
3385
3341
7257
8716
6565
3432
9781
6301
175
5383
8878
7148
6555
2048
3115
216
4577
7479
29
6592
6985
6701
1841
4258
9868
1115
5718
9404
3559
7028
3439
7696
7293
8727
7917
8616
6346
386
5983
6762
6338
4549
6751
6488
1931
267
476
8025
8625
5305
3270
8554
5491
3770
336
1239
8385
1670
3808
2590
4238
7041
9045
9556
7414
734
2530
9286
8442
7242
8774
7045
7960
9070
2648
862
2589
2155
9926
4070
6217
8075
1577
4341
2941
4402
8514
1805
3753
716
5987
5904
5456
1732
1579
2461
4421
8866
3564
660
1464
542
2326
4154
4305
9022
7495
3129
9099
9532
1494
79
8905
626
6179
5962
8505
2442
7997
1823
6145
6182
411
1270
3298
418
7453
8980
8914
2589
2383
2999
1901
5274
6165
9995
7387
3404
5512
4517
1519
3943
1815
1515
6097
3103
734
4937
6451
792
2416
5592
5257
2879
6740
2054
9040
8620
7845
4499
1050
695
3265
7251
7007
7748
731
5537
3839
4738
9526
8460
450
3783
9827
9309
5924
9737
5252
4119
6983
8453
4455
507
2992
272
8887
5880
2755
4166
4002
3160
9787
8247
7855
4184
7347
4210
2213
3656
3607
4034
1090
9071
6258
282
1992
1500
8896
9482
7176
2837
5768
2073
3744
9867
6790
9275
6329
9953
8795
4030
6951
4410
8063
210
8945
3521
4919
8279
8178
6033
2000
7851
7185
9527
4611
9732
798
9066
3618
4634
9785
4535
9483
6632
1015
2872
2747
5343
7483
5864
450
9351
9310
5406
7705
7997
6887
463
3631
7228
6857
4120
1667
6214
918
3759
2614
4415
2157
5943
1762
9919
868
5729
5380
75
1348
6556
1667
6854
3590
7714
5121
7079
187
8590
8537
6321
1455
371
420
7662
8893
816
4180
2944
756
1495
1559
4740
9180
2531
3115
5405
7187
5420
5729
4003
866
626
3410
8010
2523
820
6918
2275
4125
109
7513
5121
9469
6345
7546
1986
5216
5818
7471
4019
4008
6434
6403
4675
9652
5445
4155
9431
7403
9936
7884
2574
4175
8822
4617
8407
5757
5430
5078
2169
8946
8701
3263
6260
3900
3812
4427
2867
3295
6307
717
6510
9665
9429
4371
9315
4241
2419
589
3657
1034
4498
9131
8307
6086
9639
3510
6869
7918
9784
5755
3315
8645
9113
7840
3417
4967
3596
9438
4183
5200
13
7522
3982
9973
8404
6180
7178
980
8600
9715
8957
9598
2501
6656
3835
2121
2414
1100
7839
9452
6557
5634
8886
8473
7997
8463
9409
5321
900
6497
2575
7857
6429
427
7611
4767
1771
4161
2163
5057
8289
1630
2928
7778
640
6569
9284
7172
5831
543
7763
1841
3249
150
2349
1567
51
355
2852
988
8100
4046
2953
2162
833
7669
4596
8539
6260
6844
968
8121
4013
3819
8204
6182
7849
3737
6805
9615
5596
311
8141
1705
1019
3604
4745
3048
6201
6621
3501
8997
6661
6033
8995
4747
2800
9931
4415
5076
3714
623
5445
2277
7330
4736
4613
1455
7385
1116
3997
2832
5341
8880
2511
3337
5177
7981
8354
665
6802
6658
7732
305
9503
3654
4128
7606
1700
2941
5576
8336
2723
1928
2218
6118
1693
7646
3061
9759
1016
1522
784
3785
6086
6406
4664
2623
5104
3333
6243
8393
9483
6217
2772
5507
5557
6249
4204
3066
7819
736
3240
8462
3466
5722
4633
6093
1144
5897
3360
4255
7469
495
7572
9631
6834
7642
6277
6200
1571
946
5257
147
5117
9421
1603
6870
3884
2306
3074
1068
9834
8295
820
8141
2844
1286
8065
2188
4408
5370
7235
2693
3202
597
6181
6058
8515
879
9468
5854
8897
9207
9127
6887
8366
9702
1165
8107
9551
62
506
1785
2408
8054
8688
1867
663
9324
7122
8642
5293
2555
8397
2848
9748
8739
9362
3392
9364
4976
3020
1638
7837
6692
7540
9227
1597
294
7708
2224
8481
2781
9632
9638
7701
6960
8051
650
4031
109
7341
6221
605
2680
8506
409
9754
6615
3598
1671
3161
6513
6726
2241
4067
2092
9058
8005
6164
8754
3099
5224
5135
3611
4929
4592
3097
1411
6779
1718
8952
6522
7067
2771
158
8444
111
6161
1785
6348
1216
4453
4830
8356
163
9598
4487
5226
9890
9929
5880
5022
9304
3908
1421
1604
2571
7800
9513
4312
7542
6091
4572
7638
2476
7506
7975
9098
1958
8143
7462
1252
4048
7705
5826
8328
1544
9463
5537
6673
4065
8150
3198
9651
581
2475
8286
7822
8538
6806
8435
3157
9704
7924
6303
6887
3963
4215
4372
1807
7828
7666
1307
137
7247
2548
6588
320
7278
2137
5635
9867
5916
9555
8351
7846
9043
592
4467
14
3810
9540
5322
5813
9210
5976
7935
1498
7290
9752
1737
5154
7786
2835
3716
6436
3557
9888
4839
6870
4422
5942
9533
6638
1979
6562
555
9966
6274
6040
7340
2397
5509
1698
2785
5608
8257
3446
5153
904
6588
2130
4072
5409
3725
9938
9931
4337
3280
6538
5191
2443
3835
187
2278
8902
1202
2154
568
1427
9595
9626
9649
4869
1462
3541
4679
3440
3855
895
2441
9817
5225
8406
3729
2655
2863
7441
4077
5169
4250
1244
1723
5130
7597
6639
1394
3225
3434
1706
8378
8846
8757
4091
8401
8484
9941
2297
2432
8791
4959
1923
69
2045
7894
2637
2377
1988
8409
4240
7518
300
4930
8483
2169
8968
3835
157
4185
5774
6877
8738
2077
2590
1812
2672
1192
7510
4151
7236
9548
1015
6324
4465
6507
1983
4305
2278
8717
8575
248
3695
2668
5545
8458
1901
4789
868
5753
7615
5230
4446
9818
4670
3853
2483
47
6399
5243
4782
148
5580
1513
2516
4910
7966
1370
2925
9382
1776
5517
3800
4581
224
2462
8141
6224
5690
1284
9135
3502
1328
2299
9778
7088
906
2952
358
1620
4461
565
4674
4853
4059
8815
8884
5963
9302
4900
543
1754
5830
8740
3121
9559
5763
9235
8799
9386
2082
1202
5941
7188
5095
7885
633
7530
1351
381
1831
9866
8657
4127
6305
106
3456
7985
3300
8066
6456
3631
1883
4464
7635
9132
2786
6701
8450
6574
1034
4016
2604
7885
1983
317
9534
3473
3767
25
2327
4318
453
9667
1905
623
3944
868
4827
5838
1834
6204
4963
4588
4996
1103
3305
5662
3175
4174
6138
7065
3610
5869
3984
6431
4667
1905
9589
6852
1987
243
446
1545
9668
4538
6397
1808
539
6169
9449
5282
767
4438
6591
2039
479
2433
4557
1437
7507
6924
7031
3405
7561
8076
2819
6854
8663
6599
3770
2239
22
2168
4719
4265
2449
2480
5624
6215
5768
656
7690
397
4128
1612
9698
5382
6821
1225
1081
3524
2923
2535
8127
2537
4004
4189
7139
9564
1341
8610
9074
6822
5058
4397
3344
9291
6056
4863
9036
9894
1675
9506
8949
7693
1806
9670
9403
2209
537
5154
8858
518
5543
1865
5693
7654
9706
347
168
671
5491
8947
3111
1583
4202
7173
5948
7384
6708
3224
9781
5625
8350
397
8647
6121
733
7717
3406
5326
7470
2650
5453
6715
7373
7910
875
6355
5963
5311
6996
6139
5893
3110
4853
7584
5085
1191
2435
6875
1518
6334
8004
9715
5551
3428
7958
5267
8068
2814
8615
7776
1694
7374
7496
2314
6943
5636
6457
566
2811
2027
8408
5987
280
2038
4322
969
4870
363
4808
7623
7680
3109
5208
3205
2781
7945
6872
1877
8257
4818
4722
2687
8452
8099
930
75
4951
5432
6151
4188
3289
9953
5764
3230
4826
7122
3839
651
6192
8154
5283
2224
3527
2791
9393
3077
3836
402
3940
7645
2381
4253
8038
5937
8093
3070
8577
5649
2739
8751
1495
7593
9101
2089
5614
9294
7955
8548
4775
2058
3217
1267
9262
8156
1824
8415
9562
4812
6956
2714
2599
6968
5619
7998
9283
5374
4339
6938
4520
237
8908
7522
2684
286
8930
1322
4822
4496
7838
1423
7398
521
5487
9218
1183
8255
9184
4318
1307
5692
9059
7706
9358
9130
5921
628
9305
4320
1905
5180
2104
1766
4200
9659
7150
6947
5086
5812
1213
8357
4059
1587
2596
4626
8402
6964
669
1469
8631
664
9891
5768
1726
7944
3813
4408
9566
6634
6949
6957
760
4618
2224
835
6181
6548
5374
6649
8507
4889
198
3904
5197
5782
3121
3910
9413
5905
8880
1795
2638
6447
6257
2376
8377
1377
1508
534
5854
2393
7965
4369
2499
328
2463
8057
2436
6121
9073
2322
7892
2100
5681
1192
1005
9268
4565
7495
2998
6296
6109
241
1007
3362
405
2218
9411
7238
4437
2361
3586
407
9894
3013
5997
2358
4547
173
3121
9232
5620
2932
657
3807
7585
5288
5903
8368
9554
5623
7057
907
736
3236
6136
80
8854
4319
386
214
8592
9317
1461
3247
2797
9078
5305
7300
9816
1521
7117
6765
7444
7498
3715
7836
4966
9135
2485
4126
175
2223
5026
1811
2840
1148
2461
1943
9237
5674
3311
7989
2740
4674
5874
88
287
5355
516
833
2279
9264
53
1028
6042
8217
2352
5731
8874
2441
1500
4567
9930
9834
4956
6084
3135
680
7163
1254
3613
5541
2534
5630
8952
5940
2984
3336
1294
9685
4105
5383
7531
4906
1922
1614
8348
2990
6278
5767
4403
6535
2269
9231
1961
5504
2228
8596
7511
9312
4470
9156
3347
1163
9151
3981
7486
7034
2897
5831
7715
22
2333
7998
1321
9346
4946
6308
5436
9452
1332
7333
7045
9183
8917
5500
7161
3946
4755
8819
9182
5839
2248
9442
5326
1313
6999
381
7817
3070
7613
4444
814
3010
9947
1604
2161
4303
9448
6331
8667
5811
7092
6937
2715
4296
9295
5886
7182
35
5466
5803
2822
8327
6720
8980
217
728
9716
4249
3573
3522
1399
287
8516
8998
1271
4329
183
1222
9185
3083
8621
8688
9740
4863
9560
9125
2226
8978
2465
2238
8874
6519
5145
8323
8663
6000
1773
7043
9148
5969
4476
7370
9206
5666
5442
1564
1951
3231
3608
9111
9011
5825
1822
5529
1161
2002
447
80
13
3328
6678
1003
4186
6295
4483
8454
4084
1217
1543
5610
3453
8681
715
5095
7844
9197
2238
913
2077
7644
7429
2431
4347
9480
5354
3521
1758
5934
5502
9057
6326
9465
1619
5729
9480
7494
623
8563
3879
5969
9197
2722
2792
4926
1381
4402
9295
140
6577
1903
3594
8527
7239
2416
1422
320
303
5468
6357
4409
8847
2276
3077
9707
1142
8273
4775
7860
2845
5090
2286
2511
1043
6305
8163
8663
9866
5513
1660
4799
5842
6478
7130
7537
2029
7462
770
4938
1053
5060
4712
6402
6361
9648
904
688
5509
2348
2962
2318
7862
6609
5713
6724
1420
7164
4073
8884
9126
154
5636
8359
8582
5840
3078
403
479
9423
799
8441
8684
8307
5858
8412
528
9603
7963
8208
7060
1876
3200
224
4106
8836
5835
5203
8617
5480
9692
8720
886
4997
1489
2337
2317
8970
5618
3773
1779
9705
9220
8845
4424
2608
6050
8124
7013
6892
1257
7292
7449
1304
1671
6826
6671
6781
9810
9655
1805
8933
2561
4629
5857
3229
8997
5050
3636
3270
3484
581
9596
55
3652
3280
1157
3977
492
5589
7580
5387
4486
918
2947
9614
2432
7341
5043
1981
6544
5827
7543
7946
5565
2733
2293
2098
3465
2387
6217
3440
574
2333
4226
6842
4731
5206
5104
4977
9838
7943
6258
4842
287
3894
1866
3836
6237
9378
2538
8969
3754
881
4781
6122
4586
9433
2102
1777
6132
6728
5515
5482
1535
2699
8559
2972
5600
4254
679
9085
8994
4701
2517
6245
5587
3325
3909
325
310
8982
5710
7878
7394
9768
116
7438
7206
7752
4202
8615
2936
6252
4320
1355
7662
1820
3880
2927
7889
6477
4168
2403
746
4412
8264
5927
8300
6543
9171
6328
6531
1014
334
8216
2441
312
4324
3219
8036
2461
5469
8913
850
2355
6730
6937
7525
1402
8097
1812
212
4044
9289
5988
3955
2758
5531
2988
1568
6437
3579
9502
273
2693
521
7635
3194
8172
1702
2897
4747
4736
7975
6791
1994
7212
1389
5278
5434
2519
58
4600
7129
9123
9361
9490
2460
9192
9092
2394
4341
9881
3375
4057
4694
5593
5466
5861
1462
401
1456
7604
984
5492
5908
9412
9762
5123
7822
7597
1121
6160
6083
9280
6916
5648
6501
7235
7700
7497
5023
7381
7666
9106
2797
3317
1114
9008
3575
5728
6088
6123
2951
9697
2100
8307
8249
7951
4956
7025
5432
2979
3039
6737
7719
9100
8114
9858
1916
7388
7548
6121
1830
4923
5456
242
7542
9205
1284
6785
9761
8095
6595
2986
5667
8179
6035
8089
6215
4840
7830
6359
5490
1191
1495
2330
8783
4058
2918
4748
5573
6049
3441
3215
8546
7286
1640
247
7854
4141
4597
5377
7312
3831
9558
4175
8828
788
1519
9802
2057
1438
3469
8773
3735
5121
1333
6725
3627
5857
8658
1950
7468
8171
2119
2448
9612
8383
9545
1165
3005
4888
6973
6499
8301
4376
750
8915
2696
5631
3487
1340
2440
4122
3807
7928
98
7347
4371
3482
8100
854
1421
8585
8244
4894
2605
3980
5524
6642
8269
9018
4805
7713
2585
2178
3763
8207
1277
2498
7622
5596
6601
3019
4058
3446
2905
9413
7103
6821
5441
4469
7507
6223
7441
8928
4010
4966
8022
3430
7445
2137
4272
6190
3102
4667
6387
1882
207
5008
9182
203
7612
1642
1659
2951
2607
7448
1506
9337
4812
6188
8711
8651
695
4498
3806
3347
8478
1373
8826
6690
8252
1891
7356
827
5051
5990
6831
2267
5632
634
6338
692
8096
3493
3747
2975
272
7728
9951
3018
3390
8291
489
1675
2554
814
5301
8834
3839
7072
8684
4475
4759
4292
2172
5603
812
6192
9619
5816
5895
7743
2640
60
7704
6926
8896
4527
2001
726
4542
5095
5426
7993
5179
3313
4860
4755
1640
519
3409
4516
4018
9217
5380
1384
1007
1505
9454
5572
3269
193
2593
3980
2715
6193
4888
7176
3725
8952
5985
5473
3927
5311
9696
8160
3345
5325
5948
7445
5381
2633
4491
4787
8196
9359
5413
1306
7532
3260
7471
3998
520
7715
5813
5453
8348
2989
210
2506
8560
9319
8125
81
9522
6150
3904
8893
4835
6970
5845
6163
7606
7957
1895
2455
19
7487
6231
8995
1601
4582
7656
1049
8992
2815
4781
1664
7321
5958
2073
1564
8321
7368
754
7371
2625
4209
4043
941
1461
4276
3135
4554
8597
8614
9826
8445
1750
4667
389
1367
9699
768
6084
9718
1632
9417
777
576
3538
9178
4214
2364
2581
9657
8130
2818
6385
5472
4431
6457
5835
1826
8973
9382
2356
1342
5497
1288
6892
3649
8610
9809
6403
7620
2150
7128
3636
6422
8349
4955
283
4515
2313
5987
8175
7142
9043
9105
5185
1814
1004
4485
8446
8038
1529
1252
6193
702
6305
5254
1572
7619
7406
1885
2696
7817
3642
9634
4162
1550
3316
3048
7095
5509
7236
9277
4551
8259
6999
6142
7681
9882
7298
457
5728
190
9810
8787
540
8225
5694
9040
4591
3171
3833
1355
4229
9972
7819
730
7507
3872
321
34
5933
6479
3922
659
872
1557
3577
4552
7528
3832
8093
3978
8485
6126
3503
4354
3176
8150
658
602
9204
4372
4964
4290
7865
3863
6484
3739
2247
5979
5202
2512
2202
9690
8988
5301
7873
4632
7396
2807
5385
3149
2389
1298
5943
7903
6979
5700
6835
2358
1459
4286
6053
328
7898
8915
73
585
4230
1852
8873
8846
4482
8841
7901
4417
5467
157
9376
8056
5500
1359
1266
707
6310
5677
5773
4633
378
3908
8840
1914
921
1018
4738
3813
2313
7276
1211
6546
8435
7075
5438
6904
6902
3191
7278
4545
3115
2468
3617
2681
5896
8664
1980
1027
8566
845
4773
6549
6840
3959
9209
6018
1489
3834
6188
2278
8118
8574
4775
8652
4271
1877
311
5054
8085
7904
7728
2154
4329
5839
4160
7714
5727
1132
1039
9063
5731
5067
512
6678
1302
4355
947
5131
2492
7116
808
5346
1565
1293
2583
9214
867
6993
6023
3233
46
4828
3533
4498
2189
9846
123
2840
8671
5018
1258
3708
4967
4030
3644
2719
2256
6345
3940
159
366
977
4534
2227
7308
8135
8018
9031
8315
2377
6752
6766
313
1408
6503
7278
6482
5412
5904
2809
1140
5528
1923
8897
822
4908
9336
3277
5275
7585
4115
6794
9315
9220
6944
4554
5491
6781
5213
7446
9457
8122
4214
9052
232
4381
1528
456
7886
5374
9038
5799
1014
2482
6197
3083
9047
8242
1339
6915
7037
7313
993
4024
488
6746
3269
1020
5884
4271
7622
5878
9442
4113
9159
3182
3726
2145
2956
5978
